종목코드,종목명,시장
093920,М­ПјРЮХи,KOSDAQ
212710,ОЦРЬПЁНКЦМРЬ,KOSDAQ
241690,РЏДЯХзХЉГы,KOSDAQ
141000,КёОЦЦЎЗа,KOSDAQ
149980,ЧЯРЬЗЮДа,KOSDAQ
054670,ДыЧбДКЦЪ,KOSDAQ
048910,ДыПјЙЬЕ№Ою,KOSDAQ
408900,НКЦЉЕ№ПРЙЬИЃ,KOSDAQ
451250,ЛпОЦ,KOSDAQ
459100,РЇУї,KOSDAQ
024830,ММПјЙАЛъ,KOSDAQ
348350,РЇЕхХи,KOSDAQ
289220,РкРЬО№ЦЎНКХм,KOSDAQ
061250,Ш­РЯОрЧА,KOSDAQ
088390,РЬГьНК,KOSDAQ
352090,НКХшХзХЉ,KOSDAQ
058400,KNN,KOSDAQ
120240,ДыСЄШ­Бн,KOSDAQ
048430,РЏЖѓХзХЉ,KOSDAQ
069540,КћАњРќРк,KOSDAQ
382480,СіОЦРЬХи,KOSDAQ
036170,ПЁРЬФЁПЅГиНК,KOSDAQ
110790,ХЉИЎНКПЁЧСОиОО,KOSDAQ
059120,ОЦСјПЂНКХи,KOSDAQ
299660,МПИЎЕх,KOSDAQ
040350,ХЉЗЙПРПЁНКСі,KOSDAQ
092040,ОЦЙЬФкСЈ,KOSDAQ
039020,이건홀딩스,KOSDAQ
105330,케이엔더블유,KOSDAQ
044340,위닉스,KOSDAQ
053450,세코닉스,KOSDAQ
036630,세종텔레콤,KOSDAQ
040420,정상제이엘에스,KOSDAQ
134580,탑코미디어,KOSDAQ
273640,와이엠텍,KOSDAQ
041910,폴라리스AI파마,KOSDAQ
088130,동아엘텍,KOSDAQ
072020,중앙백신,KOSDAQ
027830,대성창투,KOSDAQ
900250,크리스탈신소재,KOSDAQ
053280,예스24,KOSDAQ
446840,지슨,KOSDAQ
302550,리메드,KOSDAQ
049180,셀루메드,KOSDAQ
011370,서한,KOSDAQ
094940,푸른기술,KOSDAQ
104200,NHN벅스,KOSDAQ
216050,인크로스,KOSDAQ
126880,제이엔케이글로벌,KOSDAQ
004650,창해에탄올,KOSDAQ
203690,아크솔루션스,KOSDAQ
130580,나이스디앤비,KOSDAQ
446540,메가터치,KOSDAQ
091440,한울소재과학,KOSDAQ
226330,신테카바이오,KOSDAQ
060560,HC홈센타,KOSDAQ
039610,화성밸브,KOSDAQ
072990,에이치시티,KOSDAQ
478560,블랙야크아이앤씨,KOSDAQ
090470,제이스텍,KOSDAQ
123420,위메이드플레이,KOSDAQ
378800,샤페론,KOSDAQ
027050,코리아나,KOSDAQ
189980,흥국에프엔비,KOSDAQ
033230,인성정보,KOSDAQ
317870,엔바이오니아,KOSDAQ
419080,엔젯,KOSDAQ
260930,씨티케이,KOSDAQ
265560,영화테크,KOSDAQ
168330,내츄럴엔도텍,KOSDAQ
234100,폴라리스세원,KOSDAQ
115440,우리넷,KOSDAQ
002800,신신제약,KOSDAQ
111710,남화산업,KOSDAQ
317690,퀀타매트릭스,KOSDAQ
173130,오파스넷,KOSDAQ
042500,링네트,KOSDAQ
104620,ГыЖћЧГМБ,KOSDAQ
424980,ИЖРЬХЉЗЮХѕГЊГы,KOSDAQ
104540,ФкЗЛХи,KOSDAQ
475430,ХАНКЦЎЗа,KOSDAQ
036090,РЇСіЦЎ,KOSDAQ
025550,ЧбБЙМБРч,KOSDAQ
263800,ЕЅРЬХИМжЗчМЧ,KOSDAQ
417790,ЦЎЗчПЃ,KOSDAQ
228850,ЗЙРЬО№НК,KOSDAQ
142280,ГьНЪРкПЅПЁНК,KOSDAQ
163280,ПЁОюЗЙРЮ,KOSDAQ
032850,КёЦЎФФЧЛХЭ,KOSDAQ
208140,СЄДйПю,KOSDAQ
041520,РЬПЄОО,KOSDAQ
228670,ЗЙРЬ,KOSDAQ
036640,HRS,KOSDAQ
066430,ОЦРЬЗЮКИЦННК,KOSDAQ
045660,ПЁРЬХи,KOSDAQ
265740,ПЃПЁЧСОО,KOSDAQ
033310,ПЅХѕПЃ,KOSDAQ
099410,ЕПЙцМББт,KOSDAQ
348080,ХЅЖѓЦМНК,KOSDAQ
094850,ТќССРКПЉЧр,KOSDAQ
262260,ПЁРЬЧСЗЮ,KOSDAQ
222810,ММХфЧЧОЦ,KOSDAQ
019990,ПЁГЪХфХЉ,KOSDAQ
175250,ОЦРЬХЅОю,KOSDAQ
033320,СІРЬООЧіНУНКХл,KOSDAQ
204840,СіПЄЦЪХи,KOSDAQ
187420,HLBСІГиНК,KOSDAQ
412540,СІРЯПЅОиПЁНК,KOSDAQ
307870,КёХѕПЃ,KOSDAQ
097800,РЉЦб,KOSDAQ
242040,ГЊЙЋБтМњ,KOSDAQ
214270,FSN,KOSDAQ
054620,APS,KOSDAQ
089850,РЏКёКЇЗЯНК,KOSDAQ
215360,ПьИЎЛъОї,KOSDAQ
096350,ДыУЂМжЗчМЧ,KOSDAQ
263600,ДіПьРќРк,KOSDAQ
020710,НУАјХзХЉ,KOSDAQ
347000,МОФк,KOSDAQ
222160,NPX,KOSDAQ
451220,ОЦРЬПЅЦМ,KOSDAQ
318160,МПЙйРЬПРШоИеХи,KOSDAQ
014470,КЮЙц,KOSDAQ
066310,ХЅПЁНКОЦРЬ,KOSDAQ
011320,РЏДЯХЉ,KOSDAQ
222420,НъГыХи,KOSDAQ
052220,iMBC,KOSDAQ
140070,서플러스글로벌,KOSDAQ
024910,경창산업,KOSDAQ
294630,서남,KOSDAQ
351330,이삭엔지니어링,KOSDAQ
032540,TJ미디어,KOSDAQ
357880,SKAI,KOSDAQ
347860,알체라,KOSDAQ
384470,코어라인소프트,KOSDAQ
153710,옵티팜,KOSDAQ
060310,3S,KOSDAQ
159580,제로투세븐,KOSDAQ
063440,SM Life Design,KOSDAQ
054040,한국컴퓨터,KOSDAQ
217190,제너셈,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
024740,한일단조,KOSDAQ
393210,토마토시스템,KOSDAQ
457370,한켐,KOSDAQ
241790,티이엠씨씨엔에스,KOSDAQ
388790,라이콤,KOSDAQ
950200,소마젠,KOSDAQ
010280,아이티센엔텍,KOSDAQ
199550,레이저옵텍,KOSDAQ
004590,한국가구,KOSDAQ
171120,라이온켐텍,KOSDAQ
033170,시그네틱스,KOSDAQ
261780,차백신연구소,KOSDAQ
032860,더라미,KOSDAQ
046210,HLB파나진,KOSDAQ
043710,서울리거,KOSDAQ
040910,아이씨디,KOSDAQ
041460,한국전자인증,KOSDAQ
016250,SGC E&C,KOSDAQ
065500,오리엔트정공,KOSDAQ
246960,SCL사이언스,KOSDAQ
302430,이노메트리,KOSDAQ
128660,피제이메탈,KOSDAQ
323350,다원넥스뷰,KOSDAQ
270520,앱튼,KOSDAQ
049480,오픈베이스,KOSDAQ
081150,티플랙스,KOSDAQ
017650,대림제지,KOSDAQ
377030,비트맥스,KOSDAQ
137950,제이씨케미칼,KOSDAQ
065170,비엘팜텍,KOSDAQ
192250,케이사인,KOSDAQ
196300,HLB펩,KOSDAQ
155650,와이엠씨,KOSDAQ
900260,로스웰,KOSDAQ
078590,휴림에이텍,KOSDAQ
037030,파워넷,KOSDAQ
053260,금강철강,KOSDAQ
460870,에스엠씨지,KOSDAQ
053050,지에스이,KOSDAQ
046940,우원개발,KOSDAQ
347740,피엔케이피부임상연구센타,KOSDAQ
122690,서진오토모티브,KOSDAQ
039240,경남스틸,KOSDAQ
072770,멤레이비티,KOSDAQ
222110,팬젠,KOSDAQ
068330,일신바이오,KOSDAQ
290660,네오펙트,KOSDAQ
340360,다보링크,KOSDAQ
234920,자이글,KOSDAQ
094840,슈프리마에이치큐,KOSDAQ
162300,신스틸,KOSDAQ
099220,SDN,KOSDAQ
012790,신일제약,KOSDAQ
036670,삼양케이씨아이,KOSDAQ
043650,국순당,KOSDAQ
373200,엑스플러스,KOSDAQ
037950,엘컴텍,KOSDAQ
100030,인지소프트,KOSDAQ
393970,대진첨단소재,KOSDAQ
333620,엔시스,KOSDAQ
042940,상지건설,KOSDAQ
007370,진양제약,KOSDAQ
288620,에스퓨얼셀,KOSDAQ
317530,캐리소프트,KOSDAQ
215090,솔디펜스,KOSDAQ
407400,꿈비,KOSDAQ
014190,원익큐브,KOSDAQ
039010,현대에이치티,KOSDAQ
033130,디지틀조선,KOSDAQ
036000,예림당,KOSDAQ
369370,블리츠웨이엔터테인먼트,KOSDAQ
159010,아스플로,KOSDAQ
049550,잉크테크,KOSDAQ
010470,오리콤,KOSDAQ
479960,위너스,KOSDAQ
073640,테라사이언스,KOSDAQ
352910,오비고,KOSDAQ
109860,동일금속,KOSDAQ
219420,링크제니시스,KOSDAQ
122350,삼기,KOSDAQ
365590,하이딥,KOSDAQ
080010,이상네트웍스,KOSDAQ
062970,한국첨단소재,KOSDAQ
092300,현우산업,KOSDAQ
017480,삼현철강,KOSDAQ
388610,지에프씨생명과학,KOSDAQ
290720,푸드나무,KOSDAQ
076610,해성옵틱스,KOSDAQ
129920,대성하이텍,KOSDAQ
273060,와이즈버즈,KOSDAQ
036120,서울평가정보,KOSDAQ
038680,에스넷,KOSDAQ
052790,액토즈소프트,KOSDAQ
054930,유신,KOSDAQ
241840,에이스토리,KOSDAQ
053270,구영테크,KOSDAQ
200230,텔콘RF제약,KOSDAQ
043910,자연과환경,KOSDAQ
476080,M83,KOSDAQ
403490,우듬지팜,KOSDAQ
317850,대모,KOSDAQ
087260,모바일어플라이언스,KOSDAQ
066980,한성크린텍,KOSDAQ
332370,아이디피,KOSDAQ
452160,제이엔비,KOSDAQ
039420,케이엘넷,KOSDAQ
222040,코스맥스엔비티,KOSDAQ
067370,선바이오,KOSDAQ
095270,웨이브일렉트로,KOSDAQ
277070,린드먼아시아,KOSDAQ
432430,와이랩,KOSDAQ
145170,노브랜드,KOSDAQ
317240,TS트릴리온,KOSDAQ
303360,프로티아,KOSDAQ
052900,KX하이텍,KOSDAQ
127980,화인써키트,KOSDAQ
142760,모아라이프플러스,KOSDAQ
160550,NEW,KOSDAQ
064240,홈캐스트,KOSDAQ
185490,아이진,KOSDAQ
261200,덴티스,KOSDAQ
246690,TS인베스트먼트,KOSDAQ
373170,엠아이큐브솔루션,KOSDAQ
023440,제이스코홀딩스,KOSDAQ
221800,유투바이오,KOSDAQ
128540,에코캡,KOSDAQ
419120,산돌,KOSDAQ
413640,비아이매트릭스,KOSDAQ
019540,일지테크,KOSDAQ
364950,에이아이코리아,KOSDAQ
046970,우리로,KOSDAQ
466410,사이냅소프트,KOSDAQ
065530,와이어블,KOSDAQ
311390,네오크레마,KOSDAQ
198440,강동씨앤엘,KOSDAQ
037330,인지디스플레,KOSDAQ
064480,브리지텍,KOSDAQ
046310,백금T&A,KOSDAQ
088340,유라클,KOSDAQ
082210,옵트론텍,KOSDAQ
053980,오상자이엘,KOSDAQ
072470,우리산업홀딩스,KOSDAQ
260660,알리코제약,KOSDAQ
320000,한울반도체,KOSDAQ
263690,디알젬,KOSDAQ
050960,수산아이앤티,KOSDAQ
040610,SG&G,KOSDAQ
042110,에스씨디,KOSDAQ
005670,푸드웰,KOSDAQ
218150,미래생명자원,KOSDAQ
452200,민테크,KOSDAQ
100660,서암기계공업,KOSDAQ
045340,토탈소프트,KOSDAQ
024840,KBI메탈,KOSDAQ
087600,픽셀플러스,KOSDAQ
294090,이오플로우,KOSDAQ
007720,소노스퀘어,KOSDAQ
177900,쓰리에이로직스,KOSDAQ
119500,포메탈,KOSDAQ
373160,데이원컴퍼니,KOSDAQ
052670,제일바이오,KOSDAQ
089790,제이티,KOSDAQ
015710,코콤,KOSDAQ
173940,에프엔씨엔터,KOSDAQ
037760,쎄니트,KOSDAQ
078860,스테이지원엔터,KOSDAQ
206400,베노티앤알,KOSDAQ
038070,서린바이오,KOSDAQ
321820,아티스트컴퍼니,KOSDAQ
122310,제노레이,KOSDAQ
114450,그린생명과학,KOSDAQ
471820,셀로맥스사이언스,KOSDAQ
065130,탑엔지니어링,KOSDAQ
037440,희림,KOSDAQ
199480,뱅크웨어글로벌,KOSDAQ
314140,알피바이오,KOSDAQ
227950,엔투텍,KOSDAQ
033830,티비씨,KOSDAQ
010240,흥국,KOSDAQ
123840,뉴온,KOSDAQ
186230,그린플러스,KOSDAQ
440290,HB인베스트먼트,KOSDAQ
099520,DGI,KOSDAQ
051490,나라엠앤디,KOSDAQ
067920,이글루,KOSDAQ
137080,나래나노텍,KOSDAQ
073570,리튬포어스,KOSDAQ
171010,램테크놀러지,KOSDAQ
352700,씨앤투스,KOSDAQ
038880,아이에이,KOSDAQ
008370,원풍,KOSDAQ
256630,포인트엔지니어링,KOSDAQ
245620,EDGC,KOSDAQ
061040,알에프텍,KOSDAQ
048770,TPC,KOSDAQ
057680,티사이언티픽,KOSDAQ
054780,키이스트,KOSDAQ
237820,플레이디,KOSDAQ
263700,케어랩스,KOSDAQ
097780,에코볼트,KOSDAQ
090410,덕신이피씨,KOSDAQ
004780,대륙제관,KOSDAQ
238120,얼라인드,KOSDAQ
080530,코디,KOSDAQ
096630,에스코넥,KOSDAQ
066130,하츠,KOSDAQ
069410,엔텔스,KOSDAQ
170790,파이오링크,KOSDAQ
100590,머큐리,KOSDAQ
001000,신라섬유,KOSDAQ
189690,포시에스,KOSDAQ
361570,알비더블유,KOSDAQ
032790,엠젠솔루션,KOSDAQ
013720,THE CUBE&,KOSDAQ
066670,디티씨,KOSDAQ
037230,한국팩키지,KOSDAQ
217480,에스디생명공학,KOSDAQ
109960,앱토크롬,KOSDAQ
024950,삼천리자전거,KOSDAQ
250000,보라티알,KOSDAQ
053620,태양,KOSDAQ
105760,포스뱅크,KOSDAQ
195990,에이비프로바이오,KOSDAQ
184230,SGA솔루션즈,KOSDAQ
363260,모비데이즈,KOSDAQ
033200,모아텍,KOSDAQ
036180,지더블유바이텍,KOSDAQ
286750,나노실리칸첨단소재,KOSDAQ
464280,티디에스팜,KOSDAQ
007680,대원,KOSDAQ
088910,동우팜투테이블,KOSDAQ
038010,제일테크노스,KOSDAQ
033540,파라텍,KOSDAQ
007530,와이엠,KOSDAQ
223310,사토시홀딩스,KOSDAQ
464500,아이언디바이스,KOSDAQ
290090,트윔,KOSDAQ
056700,신화인터텍,KOSDAQ
037370,EG,KOSDAQ
044960,이글벳,KOSDAQ
219550,디와이디,KOSDAQ
450520,인스웨이브,KOSDAQ
200350,아티스트스튜디오,KOSDAQ
056360,코위버,KOSDAQ
271830,팸텍,KOSDAQ
351870,차이커뮤니케이션,KOSDAQ
198080,캐프,KOSDAQ
224110,에이텍모빌리티,KOSDAQ
021880,메이슨캐피탈,KOSDAQ
465480,인스피언,KOSDAQ
096610,알에프세미,KOSDAQ
052860,아이앤씨,KOSDAQ
321260,프로이천,KOSDAQ
430690,한싹,KOSDAQ
064090,인크레더블버즈,KOSDAQ
032960,동일기연,KOSDAQ
376290,씨유테크,KOSDAQ
060850,영림원소프트랩,KOSDAQ
354200,엔젠바이오,KOSDAQ
455180,케이지에이,KOSDAQ
263810,상신전자,KOSDAQ
263770,유에스티,KOSDAQ
039290,인포뱅크,KOSDAQ
359090,씨엔알리서치,KOSDAQ
417860,오브젠,KOSDAQ
097870,효성오앤비,KOSDAQ
025440,DH오토웨어,KOSDAQ
208860,다산디엠씨,KOSDAQ
219750,한국비티비,KOSDAQ
109080,옵티시스,KOSDAQ
239890,피엔에이치테크,KOSDAQ
462510,라메디텍,KOSDAQ
148780,비큐AI,KOSDAQ
068050,팬엔터테인먼트,KOSDAQ
190650,코리아에셋투자증권,KOSDAQ
103840,우양,KOSDAQ
052460,아이크래프트,KOSDAQ
307280,원바이오젠,KOSDAQ
336060,웨이버스,KOSDAQ
109820,진매트릭스,KOSDAQ
450330,하스,KOSDAQ
300120,라온피플,KOSDAQ
057540,옴니시스템,KOSDAQ
049830,НТРЯ,KOSDAQ
258610,ФЩРЯЗГ,KOSDAQ
464580,ДхЙа,KOSDAQ
033560,КэЗчФо,KOSDAQ
257370,ЧЧПЃЦМПЅПЁНК,KOSDAQ
420570,СІРЬХѕФЩРЬЙйРЬПР,KOSDAQ
469750,ОЦРЬКёСЏПїНК,KOSDAQ
434480,И№ДЯХЭЗІ,KOSDAQ
089150,ФЩРЬООЦМ,KOSDAQ
356890,НЮРЬЙіПј,KOSDAQ
340810,НУМБAI,KOSDAQ
053950,АцГВСІОр,KOSDAQ
153460,ГзРЬКэ,KOSDAQ
081580,МКПьРќРк,KOSDAQ
082660,ФкНКГЊРЮ,KOSDAQ
027580,ЛѓКИ,KOSDAQ
418250,НУХЅЗЙХЭ,KOSDAQ
026040,СІРЬПЁНКЦМГЊ,KOSDAQ
057030,YBMГн,KOSDAQ
200780,КёООПљЕхСІОр,KOSDAQ
220180,ЧкЕ№МвЧСЦЎ,KOSDAQ
079000,ПЭХфНКФкИЎОЦ,KOSDAQ
043100,ОЫЦФAI,KOSDAQ
126640,Ш­НХСЄАј,KOSDAQ
065950,РЃХЉЗа,KOSDAQ
002290,ЛяРЯБтОїАјЛч,KOSDAQ
203450,РЏДЯПТЙйРЬПРИоЦЎИЏНК,KOSDAQ
178780,РЯПљСіПЅПЄ,KOSDAQ
335810,ЧСИЎНУСЏЙйРЬПР,KOSDAQ
460470,ОЦРЬКіХзХЉГюЗЮСі,KOSDAQ
040160,ДЉИЎЧУЗКНК,KOSDAQ
024940,PNЧГГт,KOSDAQ
444530,НЩЧУЗЇЦћ,KOSDAQ
046390,ЛяШ­ГзЦЎПїНК,KOSDAQ
150900,ЦФМі,KOSDAQ
143540,ПЕПьЕ№ПЁНКЧЧ,KOSDAQ
049080,БтАЁЗЙРЮ,KOSDAQ
355390,ХЉЖѓПьЕхПїНК,KOSDAQ
376180,ЧЧФкБзЗЅ,KOSDAQ
006050,БЙПЕСіОиПЅ,KOSDAQ
073110,ПЄПЅПЁНК,KOSDAQ
083550,ФЩРЬПЅ,KOSDAQ
291650,ОаХИИгЛчРЬО№НК,KOSDAQ
036690,ФкИЦНК,KOSDAQ
084180,МіМКРЅХї,KOSDAQ
065370,РЇММОЦРЬХи,KOSDAQ
475460,ЙЬЦЎЙкНК,KOSDAQ
239340,РЬНКЦЎПЁРЬЕх,KOSDAQ
067170,ПРХи,KOSDAQ
025880,ФЩРЬООЧЧЕх,KOSDAQ
221840,하이즈항공,KOSDAQ
072950,빛샘전자,KOSDAQ
060900,에이전트AI,KOSDAQ
270870,뉴트리,KOSDAQ
210120,캔버스엔,KOSDAQ
014570,고려제약,KOSDAQ
353590,오토앤,KOSDAQ
342870,오아,KOSDAQ
019770,서연탑메탈,KOSDAQ
254120,자비스,KOSDAQ
131100,티엔엔터테인먼트,KOSDAQ
094970,제이엠티,KOSDAQ
277410,인산가,KOSDAQ
016600,큐캐피탈,KOSDAQ
332290,누보,KOSDAQ
239610,에이치엘사이언스,KOSDAQ
106240,파인테크닉스,KOSDAQ
195500,마니커에프앤지,KOSDAQ
140520,대창스틸,KOSDAQ
438700,버넥트,KOSDAQ
191410,육일씨엔에쓰,KOSDAQ
452300,캡스톤파트너스,KOSDAQ
066900,디에이피,KOSDAQ
133750,메가엠디,KOSDAQ
301300,바이브컴퍼니,KOSDAQ
101240,씨큐브,KOSDAQ
051390,YW,KOSDAQ
256150,한독크린텍,KOSDAQ
290120,DH오토리드,KOSDAQ
189330,씨이랩,KOSDAQ
091590,남화토건,KOSDAQ
070300,엑스큐어,KOSDAQ
038870,에코바이오,KOSDAQ
086040,바이오톡스텍,KOSDAQ
406820,뷰티스킨,KOSDAQ
900270,헝셩그룹,KOSDAQ
066910,손오공,KOSDAQ
050860,아세아텍,KOSDAQ
123570,이엠넷,KOSDAQ
052600,한네트,KOSDAQ
377220,프롬바이오,KOSDAQ
042040,케이피엠테크,KOSDAQ
038620,위즈코프,KOSDAQ
114630,폴라리스우노,KOSDAQ
140430,카티스,KOSDAQ
221980,케이디켐,KOSDAQ
043340,에쎈테크,KOSDAQ
318020,포인트모바일,KOSDAQ
056730,CNT85,KOSDAQ
263020,디케이앤디,KOSDAQ
387570,파인메딕스,KOSDAQ
024120,KB오토시스,KOSDAQ
129890,앱코,KOSDAQ
053160,프리엠스,KOSDAQ
318410,비비씨,KOSDAQ
431190,케이쓰리아이,KOSDAQ
189860,서전기전,KOSDAQ
050110,캠시스,KOSDAQ
096690,에이루트,KOSDAQ
115610,이미지스,KOSDAQ
297570,알로이스,KOSDAQ
075970,동국알앤에스,KOSDAQ
229000,젠큐릭스,KOSDAQ
318000,KBG,KOSDAQ
204020,그리티,KOSDAQ
147760,피엠티,KOSDAQ
099390,브레인즈컴퍼니,KOSDAQ
177830,파버나인,KOSDAQ
215380,우정바이오,KOSDAQ
075130,플랜티넷,KOSDAQ
101000,KS인더스트리,KOSDAQ
065440,이루온,KOSDAQ
045060,오공,KOSDAQ
452980,신한제11호스팩,KOSDAQ
475660,에스켐,KOSDAQ
021650,한국큐빅,KOSDAQ
146060,율촌,KOSDAQ
020180,대신정보통신,KOSDAQ
340440,세림B&G,KOSDAQ
208640,썸에이지,KOSDAQ
397810,애드포러스,KOSDAQ
064520,테크엘,KOSDAQ
462310,뉴키즈온,KOSDAQ
052300,오션인더블유,KOSDAQ
115160,휴맥스,KOSDAQ
031310,아이즈비전,KOSDAQ
238090,앤디포스,KOSDAQ
291230,엔피,KOSDAQ
303530,이노뎁,KOSDAQ
123010,아이윈플러스,KOSDAQ
086060,진바이오텍,KOSDAQ
127710,아시아경제,KOSDAQ
069140,누리플랜,KOSDAQ
013810,스페코,KOSDAQ
115480,씨유메디칼,KOSDAQ
398120,에스지헬스케어,KOSDAQ
089140,넥스턴앤롤코리아,KOSDAQ
900340,윙입푸드,KOSDAQ
017000,신원종합개발,KOSDAQ
130500,GH신소재,KOSDAQ
109670,ООНЮРЬЦЎ,KOSDAQ
032580,ЧЧЕЈИЏНК,KOSDAQ
263920,ШоПЅОиОО,KOSDAQ
089230,THE E&M,KOSDAQ
071850,ФГНКХиФкИЎОЦ,KOSDAQ
274400,РЬГыНУЙФЗЙРЬМЧ,KOSDAQ
192410,ПРДУРЬПЃПЅ,KOSDAQ
232830,ОЦРЬЦММОЧЧПЃПЁНК,KOSDAQ
389680,РЏЕ№ПЅХи,KOSDAQ
050120,ESХЅКъ,KOSDAQ
290270,ШоГзНУПТ,KOSDAQ
187270,НХШ­ФмХи,KOSDAQ
066360,УМИЎКЮЗЮ,KOSDAQ
262840,ОЦРЬФљНКЦЎ,KOSDAQ
196450,ФкОЦНУОЦООПЅ,KOSDAQ
238490,ШћНК,KOSDAQ
237750,ЧЧОиООХзХЉ,KOSDAQ
298060,ПЁНКООПЅЛ§ИэАњЧа,KOSDAQ
196490,Е№ПЁРЬХзХЉГюЗЮСі,KOSDAQ
440320,ПРЧТГю,KOSDAQ
335870,РЎНКЧВ,KOSDAQ
900310,ФУЗЏЗЙРЬ,KOSDAQ
006920,И№ЧюСю,KOSDAQ
001840,РЬШ­АјПЕ,KOSDAQ
236810,ПЃКёЦМ,KOSDAQ
284620,ФЋРЬГыНКИоЕх,KOSDAQ
009730,РЬЗН,KOSDAQ
225220,СІГюЗчМЧ,KOSDAQ
012620,ПјРЯЦЏА­,KOSDAQ
169330,ПЅКъЗЙРЮ,KOSDAQ
085810,ОЫЦМФГНКЦЎ,KOSDAQ
068940,МПЧЧБлЗЮЙњ,KOSDAQ
462980,ОЦРЬСіГн,KOSDAQ
360350,ФкМР,KOSDAQ
101400,ПЃНУЦЎЗа,KOSDAQ
131220,ДыЧбАњЧа,KOSDAQ
367000,ЧУЗЁЦМОю,KOSDAQ
228340,ЕПОчЦФРЯ,KOSDAQ
372800,ОЦРЬЦМОЦРЬСю,KOSDAQ
019660,БлЗЮКЛ,KOSDAQ
080520,ПРЕ№Хи,KOSDAQ
131760,ЦФРЮХи,KOSDAQ
059100,ОЦРЬФФЦїГЭЦЎ,KOSDAQ
083660,CSA ФкНКЙЭ,KOSDAQ
060540,ПЁНКПЁРЬЦМ,KOSDAQ
018680,М­ПяСІОр,KOSDAQ
351320,ГиЛчДйРЬГЛЙЭНК,KOSDAQ
279600,ЙЬЕ№ОюСЈ,KOSDAQ
258790,МвЧСЦЎФЗЧС,KOSDAQ
035200,ЧСЗГЦФНКЦЎ,KOSDAQ
153490,우리이앤엘,KOSDAQ
376980,원티드랩,KOSDAQ
466910,엔에이치스팩30호,KOSDAQ
138070,신진에스엠,KOSDAQ
008470,부스타,KOSDAQ
139670,키네마스터,KOSDAQ
022220,티케이지애강,KOSDAQ
079170,한창산업,KOSDAQ
900300,오가닉티코스메틱,KOSDAQ
060230,제이케이시냅스,KOSDAQ
222980,한국맥널티,KOSDAQ
179530,애드바이오텍,KOSDAQ
016100,리더스코스메틱,KOSDAQ
252500,세화피앤씨,KOSDAQ
023790,동일스틸럭스,KOSDAQ
038060,루멘스,KOSDAQ
043200,파루,KOSDAQ
049120,파인디앤씨,KOSDAQ
317120,라닉스,KOSDAQ
018700,바른손,KOSDAQ
094860,네오리진,KOSDAQ
208710,포톤,KOSDAQ
188040,바이오포트,KOSDAQ
032750,삼진,KOSDAQ
045300,성우테크론,KOSDAQ
048470,대동스틸,KOSDAQ
148930,에이치와이티씨,KOSDAQ
069920,엑시온그룹,KOSDAQ
322780,코퍼스코리아,KOSDAQ
196700,웹스,KOSDAQ
193250,링크드,KOSDAQ
417180,핑거스토리,KOSDAQ
333050,모코엠시스,KOSDAQ
159910,에코글로우,KOSDAQ
001810,무림SP,KOSDAQ
290560,신시웨이,KOSDAQ
080470,성창오토텍,KOSDAQ
457600,벡트,KOSDAQ
038530,케이바이오,KOSDAQ
308100,형지글로벌,KOSDAQ
383930,디티앤씨알오,KOSDAQ
095910,에스에너지,KOSDAQ
148250,알엔투테크놀로지,KOSDAQ
088280,쏘닉스,KOSDAQ
053290,NE능률,KOSDAQ
363250,진시스템,KOSDAQ
131090,시큐브,KOSDAQ
405920,나라셀라,KOSDAQ
016670,디모아,KOSDAQ
038950,파인디지털,KOSDAQ
068100,케이웨더,KOSDAQ
432980,엠에프씨,KOSDAQ
067010,이씨에스,KOSDAQ
246250,에스엘에스바이오,KOSDAQ
451700,엔에이치스팩29호,KOSDAQ
011080,형지I&C,KOSDAQ
290520,신도기연,KOSDAQ
047080,한빛소프트,KOSDAQ
090150,아이윈,KOSDAQ
076080,웰크론한텍,KOSDAQ
088290,이원컴포텍,KOSDAQ
051380,피씨디렉트,KOSDAQ
412350,레이저쎌,KOSDAQ
362990,드림인사이트,KOSDAQ
198940,한주라이트메탈,KOSDAQ
058110,멕아이씨에스,KOSDAQ
227610,아우딘퓨쳐스,KOSDAQ
288980,모아데이타,KOSDAQ
031510,오스템,KOSDAQ
060380,동양에스텍,KOSDAQ
103230,에스앤더블류,KOSDAQ
377330,이지트로닉스,KOSDAQ
214610,롤링스톤,KOSDAQ
035460,기산텔레콤,KOSDAQ
197140,디지캡,KOSDAQ
009620,삼보산업,KOSDAQ
312610,에이에프더블류,KOSDAQ
187220,디티앤씨,KOSDAQ
034940,조아제약,KOSDAQ
318010,팜스빌,KOSDAQ
079650,서산,KOSDAQ
045510,정원엔시스,KOSDAQ
296640,이노룰스,KOSDAQ
032680,소프트센,KOSDAQ
007770,한일화학,KOSDAQ
331520,밸로프,KOSDAQ
240600,유진테크놀로지,KOSDAQ
328380,솔트웨어,KOSDAQ
093380,풍강,KOSDAQ
303030,지니틱스,KOSDAQ
355690,에이텀,KOSDAQ
267790,배럴,KOSDAQ
033050,제이엠아이,KOSDAQ
131180,딜리,KOSDAQ
043220,티에스넥스젠,KOSDAQ
429270,시지트로닉스,KOSDAQ
070590,한솔인티큐브,KOSDAQ
258830,세종메디칼,KOSDAQ
023770,플레이위드,KOSDAQ
091340,S&K폴리텍,KOSDAQ
419540,비스토스,KOSDAQ
032080,아즈텍WB,KOSDAQ
